id,series_id,night,event,step,timestamp
647,0d0ad1e77851,8,1,131832.0,2018-11-21T07:06:00-0500
650,0d0ad1e77851,10,0,160008.0,2018-11-22T22:14:00-0500
651,0d0ad1e77851,10,1,166320.0,2018-11-23T07:00:00-0500
652,0d0ad1e77851,11,0,177972.0,2018-11-23T23:11:00-0500
653,0d0ad1e77851,11,1,183324.0,2018-11-24T06:37:00-0500
654,0d0ad1e77851,12,0,196392.0,2018-11-25T00:46:00-0500
655,0d0ad1e77851,12,1,200700.0,2018-11-25T06:45:00-0500
656,0d0ad1e77851,13,0,211968.0,2018-11-25T22:24:00-0500
657,0d0ad1e77851,13,1,217656.0,2018-11-26T06:18:00-0500
658,0d0ad1e77851,14,0,228936.0,2018-11-26T21:58:00-0500
659,0d0ad1e77851,14,1,234972.0,2018-11-27T06:21:00-0500
660,0d0ad1e77851,15,0,246276.0,2018-11-27T22:03:00-0500
661,0d0ad1e77851,15,1,252624.0,2018-11-28T06:52:00-0500
662,0d0ad1e77851,16,0,266304.0,2018-11-29T01:52:00-0500
663,0d0ad1e77851,16,1,270492.0,2018-11-29T07:41:00-0500
664,0d0ad1e77851,17,0,281064.0,2018-11-29T22:22:00-0500
665,0d0ad1e77851,17,1,287628.0,2018-11-30T07:29:00-0500
666,0d0ad1e77851,18,0,298788.0,2018-11-30T22:59:00-0500
667,0d0ad1e77851,18,1,304776.0,2018-12-01T07:18:00-0500
668,0d0ad1e77851,19,0,316236.0,2018-12-01T23:13:00-0500
669,0d0ad1e77851,19,1,322320.0,2018-12-02T07:40:00-0500
670,0d0ad1e77851,20,0,333804.0,2018-12-02T23:37:00-0500
671,0d0ad1e77851,20,1,339156.0,2018-12-03T07:03:00-0500
672,0d0ad1e77851,21,0,350004.0,2018-12-03T22:07:00-0500
673,0d0ad1e77851,21,1,356484.0,2018-12-04T07:07:00-0500
674,0d0ad1e77851,22,0,366120.0,2018-12-04T20:30:00-0500
675,0d0ad1e77851,22,1,373680.0,2018-12-05T07:00:00-0500
676,0d0ad1e77851,23,0,384516.0,2018-12-05T22:03:00-0500
677,0d0ad1e77851,23,1,390720.0,2018-12-06T06:40:00-0500
680,0dee4fda51c3,1,0,6996.0,2019-01-04T22:43:00-0500
681,0dee4fda51c3,1,1,13272.0,2019-01-05T07:26:00-0500
682,0dee4fda51c3,2,0,26184.0,2019-01-06T01:22:00-0500
683,0dee4fda51c3,2,1,31176.0,2019-01-06T08:18:00-0500
684,0dee4fda51c3,3,0,43332.0,2019-01-07T01:11:00-0500
685,0dee4fda51c3,3,1,49536.0,2019-01-07T09:48:00-0500
686,0dee4fda51c3,4,0,63852.0,2019-01-08T05:41:00-0500
687,0dee4fda51c3,4,1,67680.0,2019-01-08T11:00:00-0500
688,0dee4fda51c3,5,0,78132.0,2019-01-09T01:31:00-0500
689,0dee4fda51c3,5,1,81492.0,2019-01-09T06:11:00-0500
690,0dee4fda51c3,6,0,93996.0,2019-01-09T23:33:00-0500
691,0dee4fda51c3,6,1,98352.0,2019-01-10T05:36:00-0500
692,0dee4fda51c3,7,0,111216.0,2019-01-10T23:28:00-0500
693,0dee4fda51c3,7,1,115776.0,2019-01-11T05:48:00-0500
694,0dee4fda51c3,8,0,128148.0,2019-01-11T22:59:00-0500
695,0dee4fda51c3,8,1,131880.0,2019-01-12T04:10:00-0500
696,0dee4fda51c3,9,0,145932.0,2019-01-12T23:41:00-0500
697,0dee4fda51c3,9,1,152820.0,2019-01-13T09:15:00-0500
698,0dee4fda51c3,10,0,161880.0,2019-01-13T21:50:00-0500
699,0dee4fda51c3,10,1,166536.0,2019-01-14T04:18:00-0500
700,0dee4fda51c3,11,0,178812.0,2019-01-14T21:21:00-0500
701,0dee4fda51c3,11,1,183144.0,2019-01-15T03:22:00-0500
702,0dee4fda51c3,12,0,198960.0,2019-01-16T01:20:00-0500
703,0dee4fda51c3,12,1,202680.0,2019-01-16T06:30:00-0500
704,0dee4fda51c3,13,0,214416.0,2019-01-16T22:48:00-0500
705,0dee4fda51c3,13,1,218412.0,2019-01-17T04:21:00-0500
706,0dee4fda51c3,14,0,232800.0,2019-01-18T00:20:00-0500
707,0dee4fda51c3,14,1,236844.0,2019-01-18T05:57:00-0500
712,0dee4fda51c3,17,0,283176.0,2019-01-20T22:18:00-0500
713,0dee4fda51c3,17,1,289020.0,2019-01-21T06:25:00-0500
716,0dee4fda51c3,19,0,318948.0,2019-01-22T23:59:00-0500
717,0dee4fda51c3,19,1,323232.0,2019-01-23T05:56:00-0500
718,0dee4fda51c3,20,0,335340.0,2019-01-23T22:45:00-0500
719,0dee4fda51c3,20,1,340512.0,2019-01-24T05:56:00-0500
720,0dee4fda51c3,21,0,352704.0,2019-01-24T22:52:00-0500
721,0dee4fda51c3,21,1,356976.0,2019-01-25T04:48:00-0500
724,0dee4fda51c3,23,0,390960.0,2019-01-27T04:00:00-0500
725,0dee4fda51c3,23,1,394560.0,2019-01-27T09:00:00-0500
726,0dee4fda51c3,24,0,407880.0,2019-01-28T03:30:00-0500
727,0dee4fda51c3,24,1,411024.0,2019-01-28T07:52:00-0500
728,0ec9fc461819,1,0,6108.0,2019-03-27T22:29:00-0400
729,0ec9fc461819,1,1,12060.0,2019-03-28T06:45:00-0400
730,0ec9fc461819,2,0,26412.0,2019-03-29T02:41:00-0400
731,0ec9fc461819,2,1,29424.0,2019-03-29T06:52:00-0400
732,0ec9fc461819,3,0,41412.0,2019-03-29T23:31:00-0400
733,0ec9fc461819,3,1,47112.0,2019-03-30T07:26:00-0400
734,0ec9fc461819,4,0,57504.0,2019-03-30T21:52:00-0400
735,0ec9fc461819,4,1,64428.0,2019-03-31T07:29:00-0400
736,0ec9fc461819,5,0,74520.0,2019-03-31T21:30:00-0400
737,0ec9fc461819,5,1,79560.0,2019-04-01T04:30:00-0400
738,0ec9fc461819,6,0,90936.0,2019-04-01T20:18:00-0400
739,0ec9fc461819,6,1,97740.0,2019-04-02T05:45:00-0400
740,0ec9fc461819,7,0,108624.0,2019-04-02T20:52:00-0400
741,0ec9fc461819,7,1,115344.0,2019-04-03T06:12:00-0400
742,0ec9fc461819,8,0,126156.0,2019-04-03T21:13:00-0400
743,0ec9fc461819,8,1,132252.0,2019-04-04T05:41:00-0400
744,0ec9fc461819,9,0,143088.0,2019-04-04T20:44:00-0400
745,0ec9fc461819,9,1,150564.0,2019-04-05T07:07:00-0400
746,0ec9fc461819,10,0,161856.0,2019-04-05T22:48:00-0400
747,0ec9fc461819,10,1,167844.0,2019-04-06T07:07:00-0400
748,0ec9fc461819,11,0,178200.0,2019-04-06T21:30:00-0400
749,0ec9fc461819,11,1,184488.0,2019-04-07T06:14:00-0400
750,0ec9fc461819,12,0,194616.0,2019-04-07T20:18:00-0400
751,0ec9fc461819,12,1,201624.0,2019-04-08T06:02:00-0400
752,0ec9fc461819,13,0,212304.0,2019-04-08T20:52:00-0400
753,0ec9fc461819,13,1,216912.0,2019-04-09T03:16:00-0400
754,0ec9fc461819,14,0,228828.0,2019-04-09T19:49:00-0400
755,0ec9fc461819,14,1,236784.0,2019-04-10T06:52:00-0400
756,0ec9fc461819,15,0,247248.0,2019-04-10T21:24:00-0400
757,0ec9fc461819,15,1,254112.0,2019-04-11T06:56:00-0400
758,0ec9fc461819,16,0,264696.0,2019-04-11T21:38:00-0400
759,0ec9fc461819,16,1,270264.0,2019-04-12T05:22:00-0400
760,0ec9fc461819,17,0,281784.0,2019-04-12T21:22:00-0400
761,0ec9fc461819,17,1,288132.0,2019-04-13T06:11:00-0400
762,0ec9fc461819,18,0,299808.0,2019-04-13T22:24:00-0400
763,0ec9fc461819,18,1,305724.0,2019-04-14T06:37:00-0400
764,0ec9fc461819,19,0,315732.0,2019-04-14T20:31:00-0400
765,0ec9fc461819,19,1,322236.0,2019-04-15T05:33:00-0400
766,0ec9fc461819,20,0,333132.0,2019-04-15T20:41:00-0400
767,0ec9fc461819,20,1,339468.0,2019-04-16T05:29:00-0400
768,0ec9fc461819,21,0,350640.0,2019-04-16T21:00:00-0400
769,0ec9fc461819,21,1,357420.0,2019-04-17T06:25:00-0400
770,0ec9fc461819,22,0,368364.0,2019-04-17T21:37:00-0400
771,0ec9fc461819,22,1,375060.0,2019-04-18T06:55:00-0400
778,0ec9fc461819,26,0,437640.0,2019-04-21T21:50:00-0400
779,0ec9fc461819,26,1,444012.0,2019-04-22T06:41:00-0400
780,0ec9fc461819,27,0,454416.0,2019-04-22T21:08:00-0400
781,0ec9fc461819,27,1,460884.0,2019-04-23T06:07:00-0400
782,0ec9fc461819,28,0,471552.0,2019-04-23T20:56:00-0400
783,0ec9fc461819,28,1,478440.0,2019-04-24T06:30:00-0400
784,0ec9fc461819,29,0,489144.0,2019-04-24T21:22:00-0400
785,0ec9fc461819,29,1,493380.0,2019-04-25T03:15:00-0400
786,0ec9fc461819,30,0,505128.0,2019-04-25T19:34:00-0400
787,0ec9fc461819,30,1,513216.0,2019-04-26T06:48:00-0400
788,0ec9fc461819,31,0,524604.0,2019-04-26T22:37:00-0400
789,0ec9fc461819,31,1,530784.0,2019-04-27T07:12:00-0400
790,0ec9fc461819,32,0,542148.0,2019-04-27T22:59:00-0400
791,0ec9fc461819,32,1,547968.0,2019-04-28T07:04:00-0400
792,0ec9fc461819,33,0,559068.0,2019-04-28T22:29:00-0400
793,0ec9fc461819,33,1,565404.0,2019-04-29T07:17:00-0400
794,0ef7d94fde99,1,0,3684.0,2018-01-26T22:37:00-0500
795,0ef7d94fde99,1,1,9888.0,2018-01-27T07:14:00-0500
796,0ef7d94fde99,2,0,20340.0,2018-01-27T21:45:00-0500
797,0ef7d94fde99,2,1,27444.0,2018-01-28T07:37:00-0500
798,0ef7d94fde99,3,0,36168.0,2018-01-28T19:44:00-0500
799,0ef7d94fde99,3,1,43560.0,2018-01-29T06:00:00-0500
800,0ef7d94fde99,4,0,53808.0,2018-01-29T20:14:00-0500
801,0ef7d94fde99,4,1,60924.0,2018-01-30T06:07:00-0500
802,0ef7d94fde99,5,0,71640.0,2018-01-30T21:00:00-0500
803,0ef7d94fde99,5,1,77796.0,2018-01-31T05:33:00-0500
804,0ef7d94fde99,6,0,88776.0,2018-01-31T20:48:00-0500
805,0ef7d94fde99,6,1,95304.0,2018-02-01T05:52:00-0500
806,0ef7d94fde99,7,0,105924.0,2018-02-01T20:37:00-0500
807,0ef7d94fde99,7,1,112176.0,2018-02-02T05:18:00-0500
808,0ef7d94fde99,8,0,125628.0,2018-02-02T23:59:00-0500
809,0ef7d94fde99,8,1,130584.0,2018-02-03T06:52:00-0500
810,0ef7d94fde99,9,0,142056.0,2018-02-03T22:48:00-0500
811,0ef7d94fde99,9,1,147912.0,2018-02-04T06:56:00-0500
812,0ef7d94fde99,10,0,158040.0,2018-02-04T21:00:00-0500
813,0ef7d94fde99,10,1,164748.0,2018-02-05T06:19:00-0500
814,0ef7d94fde99,11,0,174996.0,2018-02-05T20:33:00-0500
815,0ef7d94fde99,11,1,181344.0,2018-02-06T05:22:00-0500
816,0ef7d94fde99,12,0,192072.0,2018-02-06T20:16:00-0500
817,0ef7d94fde99,12,1,198864.0,2018-02-07T05:42:00-0500
818,0ef7d94fde99,13,0,209952.0,2018-02-07T21:06:00-0500
819,0ef7d94fde99,13,1,216264.0,2018-02-08T05:52:00-0500
820,0ef7d94fde99,14,0,231048.0,2018-02-09T02:24:00-0500
821,0ef7d94fde99,14,1,233544.0,2018-02-09T05:52:00-0500
822,0ef7d94fde99,15,0,246372.0,2018-02-09T23:41:00-0500
823,0ef7d94fde99,15,1,251412.0,2018-02-10T06:41:00-0500
824,0ef7d94fde99,16,0,262392.0,2018-02-10T21:56:00-0500
825,0ef7d94fde99,16,1,268416.0,2018-02-11T06:18:00-0500
826,0ef7d94fde99,17,0,278460.0,2018-02-11T20:15:00-0500
827,0ef7d94fde99,17,1,285480.0,2018-02-12T06:00:00-0500
828,0ef7d94fde99,18,0,296100.0,2018-02-12T20:45:00-0500
829,0ef7d94fde99,18,1,302784.0,2018-02-13T06:02:00-0500
830,0ef7d94fde99,19,0,316572.0,2018-02-14T01:11:00-0500
831,0ef7d94fde99,19,1,319764.0,2018-02-14T05:37:00-0500
832,0ef7d94fde99,20,0,331824.0,2018-02-14T22:22:00-0500
833,0ef7d94fde99,20,1,336912.0,2018-02-15T05:26:00-0500
834,0ef7d94fde99,21,0,350856.0,2018-02-16T00:48:00-0500
835,0ef7d94fde99,21,1,351624.0,2018-02-16T01:52:00-0500
838,0f572d690310,1,0,6912.0,2018-08-07T21:21:00-0400
839,0f572d690310,1,1,13680.0,2018-08-08T06:45:00-0400
840,0f572d690310,2,0,23820.0,2018-08-08T20:50:00-0400
841,0f572d690310,2,1,31452.0,2018-08-09T07:26:00-0400
842,0f572d690310,3,0,41568.0,2018-08-09T21:29:00-0400
843,0f572d690310,3,1,48804.0,2018-08-10T07:32:00-0400
850,0f572d690310,7,0,110784.0,2018-08-13T21:37:00-0400
851,0f572d690310,7,1,117720.0,2018-08-14T07:15:00-0400
852,0f572d690310,8,0,127596.0,2018-08-14T20:58:00-0400
853,0f572d690310,8,1,134952.0,2018-08-15T07:11:00-0400
854,0f572d690310,9,0,145080.0,2018-08-15T21:15:00-0400
855,0f572d690310,9,1,151776.0,2018-08-16T06:33:00-0400
858,0f572d690310,11,0,180468.0,2018-08-17T22:24:00-0400
859,0f572d690310,11,1,186660.0,2018-08-18T07:00:00-0400
860,0f572d690310,12,0,197088.0,2018-08-18T21:29:00-0400
861,0f572d690310,12,1,203844.0,2018-08-19T06:52:00-0400
864,0f572d690310,14,0,231720.0,2018-08-20T21:35:00-0400
865,0f572d690310,14,1,238944.0,2018-08-21T07:37:00-0400
866,0f572d690310,15,0,250260.0,2018-08-21T23:20:00-0400
867,0f572d690310,15,1,255960.0,2018-08-22T07:15:00-0400
868,0f572d690310,16,0,266280.0,2018-08-22T21:35:00-0400
869,0f572d690310,16,1,273504.0,2018-08-23T07:37:00-0400
870,0f572d690310,17,0,284220.0,2018-08-23T22:30:00-0400
871,0f572d690310,17,1,289800.0,2018-08-24T06:15:00-0400
872,0f572d690310,18,0,301428.0,2018-08-24T22:24:00-0400
873,0f572d690310,18,1,307584.0,2018-08-25T06:57:00-0400
880,0f572d690310,22,0,369900.0,2018-08-28T21:30:00-0400
881,0f572d690310,22,1,376332.0,2018-08-29T06:26:00-0400
882,0f572d690310,23,0,392256.0,2018-08-30T04:33:00-0400
883,0f572d690310,23,1,394680.0,2018-08-30T07:55:00-0400
884,0f572d690310,24,0,404424.0,2018-08-30T21:27:00-0400
885,0f572d690310,24,1,410712.0,2018-08-31T06:11:00-0400
886,0f572d690310,25,0,421308.0,2018-08-31T20:54:00-0400
887,0f572d690310,25,1,429384.0,2018-09-01T08:07:00-0400
888,0f572d690310,26,0,438936.0,2018-09-01T21:23:00-0400
889,0f572d690310,26,1,446004.0,2018-09-02T07:12:00-0400
890,0f572d690310,27,0,455040.0,2018-09-02T19:45:00-0400
891,0f572d690310,27,1,464052.0,2018-09-03T08:16:00-0400
892,0f572d690310,28,0,474384.0,2018-09-03T22:37:00-0400
893,0f572d690310,28,1,480768.0,2018-09-04T07:29:00-0400
920,10469f6765bf,1,0,8544.0,2018-11-03T00:52:00-0400
921,10469f6765bf,1,1,13860.0,2018-11-03T08:15:00-0400
924,10469f6765bf,3,0,41712.0,2018-11-04T22:56:00-0400
925,10469f6765bf,3,1,47196.0,2018-11-05T06:33:00-0400
926,10469f6765bf,4,0,55800.0,2018-11-05T18:30:00-0400
927,10469f6765bf,4,1,64152.0,2018-11-06T06:06:00-0400
928,1087d7b0ff2e,1,0,7368.0,2018-03-13T23:29:00-0500
929,1087d7b0ff2e,1,1,12876.0,2018-03-14T07:08:00-0500
930,1087d7b0ff2e,2,0,20292.0,2018-03-14T17:26:00-0500
931,1087d7b0ff2e,2,1,29916.0,2018-03-15T06:48:00-0500
932,1087d7b0ff2e,3,0,41676.0,2018-03-15T23:08:00-0500
933,1087d7b0ff2e,3,1,46872.0,2018-03-16T06:21:00-0500
934,1087d7b0ff2e,4,0,60408.0,2018-03-17T01:09:00-0500
935,1087d7b0ff2e,4,1,65868.0,2018-03-17T08:44:00-0500
936,1087d7b0ff2e,5,0,78252.0,2018-03-18T01:56:00-0500
937,1087d7b0ff2e,5,1,85848.0,2018-03-18T13:29:00-0400
938,1087d7b0ff2e,6,0,93816.0,2018-03-19T00:33:00-0400
939,1087d7b0ff2e,6,1,98640.0,2018-03-19T07:15:00-0400
940,1087d7b0ff2e,7,0,111528.0,2018-03-20T01:09:00-0400
941,1087d7b0ff2e,7,1,115104.0,2018-03-20T06:07:00-0400
942,1087d7b0ff2e,8,0,126852.0,2018-03-20T22:26:00-0400
943,1087d7b0ff2e,8,1,130764.0,2018-03-21T03:52:00-0400
944,1087d7b0ff2e,9,0,146580.0,2018-03-22T01:50:00-0400
945,1087d7b0ff2e,9,1,153948.0,2018-03-22T12:04:00-0400
946,1087d7b0ff2e,10,0,164448.0,2018-03-23T02:39:00-0400
947,1087d7b0ff2e,10,1,171132.0,2018-03-23T11:56:00-0400
948,1087d7b0ff2e,11,0,182520.0,2018-03-24T03:45:00-0400
949,1087d7b0ff2e,11,1,187104.0,2018-03-24T10:07:00-0400
950,1087d7b0ff2e,12,0,197136.0,2018-03-25T00:03:00-0400
951,1087d7b0ff2e,12,1,204384.0,2018-03-25T10:07:00-0400
952,1087d7b0ff2e,13,0,215676.0,2018-03-26T01:48:00-0400
953,1087d7b0ff2e,13,1,219276.0,2018-03-26T06:48:00-0400
954,1087d7b0ff2e,14,0,230760.0,2018-03-26T22:45:00-0400
955,1087d7b0ff2e,14,1,236700.0,2018-03-27T07:00:00-0400
956,1087d7b0ff2e,15,0,250896.0,2018-03-28T02:43:00-0400
957,1087d7b0ff2e,15,1,256584.0,2018-03-28T10:37:00-0400
958,1087d7b0ff2e,16,0,266664.0,2018-03-29T00:37:00-0400
959,1087d7b0ff2e,16,1,271248.0,2018-03-29T06:59:00-0400
960,1087d7b0ff2e,17,0,283236.0,2018-03-29T23:38:00-0400
961,1087d7b0ff2e,17,1,287760.0,2018-03-30T05:55:00-0400
962,1087d7b0ff2e,18,0,301788.0,2018-03-31T01:24:00-0400
963,1087d7b0ff2e,18,1,306432.0,2018-03-31T07:51:00-0400
964,1087d7b0ff2e,19,0,319944.0,2018-04-01T02:37:00-0400
965,1087d7b0ff2e,19,1,327600.0,2018-04-01T13:15:00-0400
966,1087d7b0ff2e,20,0,336612.0,2018-04-02T01:46:00-0400
967,1087d7b0ff2e,20,1,340764.0,2018-04-02T07:32:00-0400
968,1087d7b0ff2e,21,0,352248.0,2018-04-02T23:29:00-0400
969,1087d7b0ff2e,21,1,357744.0,2018-04-03T07:07:00-0400
970,1087d7b0ff2e,22,0,368544.0,2018-04-03T22:07:00-0400
971,1087d7b0ff2e,22,1,374652.0,2018-04-04T06:36:00-0400
972,1087d7b0ff2e,23,0,386496.0,2018-04-04T23:03:00-0400
973,1087d7b0ff2e,23,1,392184.0,2018-04-05T06:57:00-0400
974,1087d7b0ff2e,24,0,403776.0,2018-04-05T23:03:00-0400
975,1087d7b0ff2e,24,1,410724.0,2018-04-06T08:42:00-0400
976,10f8bc1f7b07,1,0,7188.0,2017-09-07T22:44:00-0400
977,10f8bc1f7b07,1,1,13680.0,2017-09-08T07:45:00-0400
978,10f8bc1f7b07,2,0,24744.0,2017-09-08T23:07:00-0400
979,10f8bc1f7b07,2,1,32040.0,2017-09-09T09:15:00-0400
980,10f8bc1f7b07,3,0,41172.0,2017-09-09T21:56:00-0400
981,10f8bc1f7b07,3,1,48204.0,2017-09-10T07:42:00-0400
982,10f8bc1f7b07,4,0,58944.0,2017-09-10T22:37:00-0400
983,10f8bc1f7b07,4,1,65640.0,2017-09-11T07:55:00-0400
984,10f8bc1f7b07,5,0,75192.0,2017-09-11T21:11:00-0400
985,10f8bc1f7b07,5,1,82212.0,2017-09-12T06:56:00-0400
986,10f8bc1f7b07,6,0,95172.0,2017-09-13T00:56:00-0400
987,10f8bc1f7b07,6,1,99324.0,2017-09-13T06:42:00-0400
988,10f8bc1f7b07,7,0,110556.0,2017-09-13T22:18:00-0400
989,10f8bc1f7b07,7,1,116592.0,2017-09-14T06:41:00-0400
990,10f8bc1f7b07,8,0,126852.0,2017-09-14T20:56:00-0400
991,10f8bc1f7b07,8,1,133692.0,2017-09-15T06:26:00-0400
992,10f8bc1f7b07,9,0,145212.0,2017-09-15T22:26:00-0400
993,10f8bc1f7b07,9,1,151500.0,2017-09-16T07:10:00-0400
994,10f8bc1f7b07,10,0,162792.0,2017-09-16T22:51:00-0400
995,10f8bc1f7b07,10,1,168204.0,2017-09-17T06:22:00-0400
996,10f8bc1f7b07,11,0,178776.0,2017-09-17T21:03:00-0400
997,10f8bc1f7b07,11,1,185436.0,2017-09-18T06:18:00-0400
998,10f8bc1f7b07,12,0,196188.0,2017-09-18T21:14:00-0400
999,10f8bc1f7b07,12,1,202764.0,2017-09-19T06:22:00-0400
1000,10f8bc1f7b07,13,0,213300.0,2017-09-19T21:00:00-0400
1001,10f8bc1f7b07,13,1,219912.0,2017-09-20T06:11:00-0400
1002,10f8bc1f7b07,14,0,230760.0,2017-09-20T21:15:00-0400
1003,10f8bc1f7b07,14,1,237096.0,2017-09-21T06:03:00-0400
1004,10f8bc1f7b07,15,0,247764.0,2017-09-21T20:52:00-0400
1005,10f8bc1f7b07,15,1,254604.0,2017-09-22T06:22:00-0400
1006,10f8bc1f7b07,16,0,266304.0,2017-09-22T22:37:00-0400
1007,10f8bc1f7b07,16,1,271392.0,2017-09-23T05:41:00-0400
1008,10f8bc1f7b07,17,0,283716.0,2017-09-23T22:48:00-0400
1009,10f8bc1f7b07,17,1,289692.0,2017-09-24T07:06:00-0400
1010,10f8bc1f7b07,18,0,299376.0,2017-09-24T20:33:00-0400
1011,10f8bc1f7b07,18,1,306576.0,2017-09-25T06:33:00-0400
1012,10f8bc1f7b07,19,0,316656.0,2017-09-25T20:33:00-0400
1013,10f8bc1f7b07,19,1,323496.0,2017-09-26T06:03:00-0400
1014,10f8bc1f7b07,20,0,334332.0,2017-09-26T21:06:00-0400
1015,10f8bc1f7b07,20,1,341232.0,2017-09-27T06:41:00-0400
1016,10f8bc1f7b07,21,0,352116.0,2017-09-27T21:48:00-0400
1017,10f8bc1f7b07,21,1,358416.0,2017-09-28T06:33:00-0400
1018,10f8bc1f7b07,22,0,370164.0,2017-09-28T22:52:00-0400
1019,10f8bc1f7b07,22,1,375792.0,2017-09-29T06:41:00-0400
1020,10f8bc1f7b07,23,0,387372.0,2017-09-29T22:46:00-0400
1021,10f8bc1f7b07,23,1,392232.0,2017-09-30T05:31:00-0400
1022,12d01911d509,1,0,7056.0,2019-01-09T20:48:00-0500
1023,12d01911d509,1,1,13812.0,2019-01-10T06:11:00-0500
1024,12d01911d509,2,0,24156.0,2019-01-10T20:33:00-0500
1025,12d01911d509,2,1,31176.0,2019-01-11T06:18:00-0500
1026,12d01911d509,3,0,42072.0,2019-01-11T21:26:00-0500
1027,12d01911d509,3,1,48636.0,2019-01-12T06:33:00-0500
1028,12d01911d509,4,0,60252.0,2019-01-12T22:41:00-0500
1029,12d01911d509,4,1,66420.0,2019-01-13T07:15:00-0500
1032,12d01911d509,6,0,93240.0,2019-01-14T20:30:00-0500
1033,12d01911d509,6,1,100392.0,2019-01-15T06:26:00-0500
1034,12d01911d509,7,0,110604.0,2019-01-15T20:37:00-0500
1035,12d01911d509,7,1,117456.0,2019-01-16T06:08:00-0500
1036,12d01911d509,8,0,129240.0,2019-01-16T22:30:00-0500
1037,12d01911d509,8,1,134904.0,2019-01-17T06:22:00-0500
1038,12d01911d509,9,0,144708.0,2019-01-17T19:59:00-0500
1039,12d01911d509,9,1,152004.0,2019-01-18T06:07:00-0500
1040,12d01911d509,10,0,162540.0,2019-01-18T20:45:00-0500
1041,12d01911d509,10,1,169860.0,2019-01-19T06:55:00-0500
1042,12d01911d509,11,0,180264.0,2019-01-19T21:22:00-0500
1043,12d01911d509,11,1,188184.0,2019-01-20T08:22:00-0500
1044,12d01911d509,12,0,196824.0,2019-01-20T20:22:00-0500
1045,12d01911d509,12,1,204120.0,2019-01-21T06:30:00-0500
1046,12d01911d509,13,0,214260.0,2019-01-21T20:35:00-0500
1047,12d01911d509,13,1,221040.0,2019-01-22T06:00:00-0500
1048,12d01911d509,14,0,231204.0,2019-01-22T20:07:00-0500
1049,12d01911d509,14,1,238320.0,2019-01-23T06:00:00-0500
1050,12d01911d509,15,0,249072.0,2019-01-23T20:56:00-0500
1051,12d01911d509,15,1,255720.0,2019-01-24T06:10:00-0500
1052,12d01911d509,16,0,266040.0,2019-01-24T20:30:00-0500
1053,12d01911d509,16,1,272700.0,2019-01-25T05:45:00-0500
1054,12d01911d509,17,0,284112.0,2019-01-25T21:36:00-0500
1055,12d01911d509,17,1,291600.0,2019-01-26T08:00:00-0500
1056,12d01911d509,18,0,301944.0,2019-01-26T22:22:00-0500
1057,12d01911d509,18,1,308472.0,2019-01-27T07:26:00-0500
1058,12d01911d509,19,0,318840.0,2019-01-27T21:50:00-0500
1059,12d01911d509,19,1,325524.0,2019-01-28T07:07:00-0500
1062,12d01911d509,21,0,352392.0,2019-01-29T20:26:00-0500
1063,12d01911d509,21,1,359544.0,2019-01-30T06:22:00-0500
1064,12d01911d509,22,0,369672.0,2019-01-30T20:26:00-0500
1065,12d01911d509,22,1,376728.0,2019-01-31T06:14:00-0500
1066,12d01911d509,23,0,388656.0,2019-01-31T22:48:00-0500
1067,12d01911d509,23,1,394236.0,2019-02-01T06:33:00-0500
1068,12d01911d509,24,0,405036.0,2019-02-01T21:33:00-0500
1069,12d01911d509,24,1,411288.0,2019-02-02T06:14:00-0500
1070,12d01911d509,25,0,423756.0,2019-02-02T23:33:00-0500
1071,12d01911d509,25,1,428616.0,2019-02-03T06:18:00-0500
1072,12d01911d509,26,0,439776.0,2019-02-03T21:48:00-0500
1073,12d01911d509,26,1,446028.0,2019-02-04T06:29:00-0500
1074,12d01911d509,27,0,456228.0,2019-02-04T20:39:00-0500
1075,12d01911d509,27,1,463260.0,2019-02-05T06:25:00-0500
1076,12d01911d509,28,0,475080.0,2019-02-05T22:50:00-0500
1077,12d01911d509,28,1,480600.0,2019-02-06T06:30:00-0500
1108,1319a1935f48,1,0,6564.0,2017-12-29T20:52:00-0500
1109,1319a1935f48,1,1,13212.0,2017-12-30T06:06:00-0500
1110,1319a1935f48,2,0,23208.0,2017-12-30T19:59:00-0500
1111,1319a1935f48,2,1,30636.0,2017-12-31T06:18:00-0500
1112,1319a1935f48,3,0,41040.0,2017-12-31T20:45:00-0500
1113,1319a1935f48,3,1,48096.0,2018-01-01T06:33:00-0500
1114,1319a1935f48,4,0,58068.0,2018-01-01T20:24:00-0500
1115,1319a1935f48,4,1,66372.0,2018-01-02T07:56:00-0500
1116,1319a1935f48,5,0,75528.0,2018-01-02T20:39:00-0500
1117,1319a1935f48,5,1,81792.0,2018-01-03T05:21:00-0500
1118,1319a1935f48,6,0,94404.0,2018-01-03T22:52:00-0500
1119,1319a1935f48,6,1,100284.0,2018-01-04T07:02:00-0500
1120,1319a1935f48,7,0,109296.0,2018-01-04T19:33:00-0500
1121,1319a1935f48,7,1,117000.0,2018-01-05T06:15:00-0500
1122,1319a1935f48,8,0,127608.0,2018-01-05T20:59:00-0500
1123,1319a1935f48,8,1,134676.0,2018-01-06T06:48:00-0500
1124,1319a1935f48,9,0,144312.0,2018-01-06T20:11:00-0500
1125,1319a1935f48,9,1,152004.0,2018-01-07T06:52:00-0500
1126,1319a1935f48,10,0,164652.0,2018-01-08T00:26:00-0500
1127,1319a1935f48,10,1,169824.0,2018-01-08T07:37:00-0500
